side,ficha,reason,t_in,t_out,entry_fill,exit_fill,spread,entry_delay_bars,net_067lot_clp,month
LONG,F2,EXIT_SL_RAISED,2026-03-30T21:45:00,2026-03-30T23:26:08.304000,4536.43,4579.37,0.5,0,2694291.77,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-30T21:45:00,2026-03-30T23:26:08.304000,4536.43,4579.37,0.5,0,2694291.77,2026-03
LONG,F1,reverse,2026-03-31T01:45:00,2026-03-31T03:15:00,4564.45,4559.45,0.5,0,-313727.5,2026-03
LONG,F2,reverse,2026-03-31T01:45:00,2026-03-31T03:15:00,4564.45,4559.45,0.5,0,-313727.5,2026-03
LONG,F3,reverse,2026-03-31T01:45:00,2026-03-31T03:15:00,4564.45,4559.45,0.5,0,-313727.5,2026-03
LONG,F1,EXIT_SL_RAISED,2026-03-31T20:30:00,2026-03-31T22:06:18.765000,4682.79,4691.76,0.5,0,562827.14,2026-03
LONG,F2,EXIT_SL_RAISED,2026-03-31T20:30:00,2026-03-31T22:06:18.765000,4682.79,4691.76,0.5,0,562827.14,2026-03
LONG,F3,EXIT_SL_RAISED,2026-03-31T20:30:00,2026-03-31T22:06:18.765000,4682.79,4691.76,0.5,0,562827.14,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-03-31T22:45:00,2026-04-01T02:30:35.773000,4687.75,4691.41,0.5,0,-229648.53,2026-03
SHORT,F2,EXIT_SL_RAISED,2026-03-31T22:45:00,2026-04-01T02:30:35.773000,4687.75,4691.41,0.5,0,-229648.53,2026-03
SHORT,F3,EXIT_SL_RAISED,2026-03-31T22:45:00,2026-04-01T02:30:35.773000,4687.75,4691.41,0.5,0,-229648.53,2026-03
SHORT,F1,EXIT_SL_RAISED,2026-04-01T18:00:00,2026-04-01T19:34:46.929000,4758.68,4776.51,0.5,0,-1118752.26,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-01T18:00:00,2026-04-01T19:34:46.929000,4758.68,4776.51,0.5,0,-1118752.26,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-01T18:00:00,2026-04-01T19:34:46.929000,4758.68,4776.51,0.5,0,-1118752.26,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-01T20:15:00,2026-04-01T21:03:27.858000,4791.57,4775.28,0.5,0,-1022124.19,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-01T20:15:00,2026-04-01T21:03:27.858000,4791.57,4775.28,0.5,0,-1022124.19,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-01T20:15:00,2026-04-01T21:03:27.858000,4791.57,4775.28,0.5,0,-1022124.19,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-01T22:15:00,2026-04-01T22:45:46.976000,4750.75,4694.68,0.5,0,3518140.18,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-01T22:15:00,2026-04-01T22:45:46.976000,4750.75,4694.68,0.5,0,3518140.18,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-01T22:15:00,2026-04-01T22:45:46.976000,4750.75,4694.68,0.5,0,3518140.18,2026-04
SHORT,F1,EXIT_TRAIL,2026-04-05T18:15:00,2026-04-05T19:00:00,4631.08,4646.76,0.5,0,-983849.44,2026-04
SHORT,F2,EXIT_TRAIL,2026-04-05T18:15:00,2026-04-05T19:00:00,4631.08,4646.76,0.5,0,-983849.44,2026-04
SHORT,F3,EXIT_TRAIL,2026-04-05T18:15:00,2026-04-05T19:00:00,4631.08,4646.76,0.5,0,-983849.44,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-05T19:15:00,2026-04-05T21:06:17.679000,4632.37,4637.7,0.5,0,-334433.51,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-05T19:15:00,2026-04-05T21:06:17.679000,4632.37,4637.7,0.5,0,-334433.51,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-05T19:15:00,2026-04-05T21:06:17.679000,4632.37,4637.7,0.5,0,-334433.51,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-05T21:15:00,2026-04-05T23:03:17.747000,4642.16,4634.45,0.5,0,-483767.81,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-05T21:15:00,2026-04-05T23:03:17.747000,4642.16,4634.45,0.5,0,-483767.81,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-05T21:15:00,2026-04-05T23:03:17.747000,4642.16,4634.45,0.5,0,-483767.81,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-05T23:15:00,2026-04-06T00:54:47.799000,4632.96,4655.56,0.5,0,-1418048.3,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-05T23:15:00,2026-04-06T00:54:47.799000,4632.96,4655.56,0.5,0,-1418048.3,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-05T23:15:00,2026-04-06T00:54:47.799000,4632.96,4655.56,0.5,0,-1418048.3,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-06T02:15:00,2026-04-06T07:45:00.325000,4661.28,4684.28,0.5,0,1443146.5,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-06T02:15:00,2026-04-06T07:45:00.325000,4661.28,4684.28,0.5,0,1443146.5,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-06T02:15:00,2026-04-06T07:45:00.325000,4661.28,4684.28,0.5,0,1443146.5,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-06T19:30:00,2026-04-06T21:07:42.211000,4654.41,4664.65,0.5,0,-642513.92,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-06T19:30:00,2026-04-06T21:07:42.211000,4654.41,4664.65,0.5,0,-642513.92,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-06T19:30:00,2026-04-06T21:07:42.211000,4654.41,4664.65,0.5,0,-642513.92,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-06T21:15:00,2026-04-06T21:32:28.706000,4640.56,4658.48,0.5,0,-1124399.36,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-06T21:15:00,2026-04-06T21:32:28.706000,4640.56,4658.48,0.5,0,-1124399.36,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-06T21:15:00,2026-04-06T21:32:28.706000,4640.56,4658.48,0.5,0,-1124399.36,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-06T21:45:00,2026-04-06T22:39:54.814000,4641.38,4643.15,0.5,0,-111059.53,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-06T21:45:00,2026-04-06T22:39:54.814000,4641.38,4643.15,0.5,0,-111059.53,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-06T21:45:00,2026-04-06T22:39:54.814000,4641.38,4643.15,0.5,0,-111059.53,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-07T00:45:00,2026-04-07T01:26:07.865000,4662.7,4641.09,0.5,0,-1355930.25,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-07T00:45:00,2026-04-07T01:26:07.865000,4662.7,4641.09,0.5,0,-1355930.25,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-07T00:45:00,2026-04-07T01:26:07.865000,4662.7,4641.09,0.5,0,-1355930.25,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-07T02:45:00,2026-04-07T05:43:33.371000,4652.75,4666.17,0.5,0,842044.61,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-07T02:45:00,2026-04-07T05:43:33.371000,4652.75,4666.17,0.5,0,842044.61,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-07T02:45:00,2026-04-07T05:43:33.371000,4652.75,4666.17,0.5,0,842044.61,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-08T01:00:00,2026-04-08T03:00:29.450000,4804.11,4816.14,0.5,0,754828.37,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-08T01:00:00,2026-04-08T03:00:29.450000,4804.11,4816.14,0.5,0,754828.37,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-08T01:00:00,2026-04-08T03:00:29.450000,4804.11,4816.14,0.5,0,754828.37,2026-04
SHORT,F1,reverse,2026-04-08T18:45:00,2026-04-08T21:15:00,4712.66,4720.94,0.5,0,-519532.74,2026-04
SHORT,F2,reverse,2026-04-08T18:45:00,2026-04-08T21:15:00,4712.66,4720.94,0.5,0,-519532.74,2026-04
SHORT,F3,reverse,2026-04-08T18:45:00,2026-04-08T21:15:00,4712.66,4720.94,0.5,0,-519532.74,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-08T21:15:00,2026-04-08T23:19:02.445000,4720.94,4707.93,0.5,0,-816318.95,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-08T21:15:00,2026-04-08T23:19:02.445000,4720.94,4707.93,0.5,0,-816318.95,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-08T21:15:00,2026-04-08T23:19:02.445000,4720.94,4707.93,0.5,0,-816318.95,2026-04
LONG,F1,reverse,2026-04-09T00:45:00,2026-04-09T02:00:00,4721.36,4713.1,0.5,0,-518277.83,2026-04
LONG,F2,reverse,2026-04-09T00:45:00,2026-04-09T02:00:00,4721.36,4713.1,0.5,0,-518277.83,2026-04
LONG,F3,reverse,2026-04-09T00:45:00,2026-04-09T02:00:00,4721.36,4713.1,0.5,0,-518277.83,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-09T02:00:00,2026-04-09T03:08:01.683000,4713.1,4726.22,0.5,0,-823220.96,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-09T02:00:00,2026-04-09T03:08:01.683000,4713.1,4726.22,0.5,0,-823220.96,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-09T02:00:00,2026-04-09T03:08:01.683000,4713.1,4726.22,0.5,0,-823220.96,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-09T18:30:00,2026-04-09T21:33:53.219000,4764.46,4768.1,0.5,0,-228393.62,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-09T18:30:00,2026-04-09T21:33:53.219000,4764.46,4768.1,0.5,0,-228393.62,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-09T18:30:00,2026-04-09T21:33:53.219000,4764.46,4768.1,0.5,0,-228393.62,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-09T21:45:00,2026-04-09T22:11:34.030000,4772.17,4754.2,0.5,0,-1127536.64,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-09T21:45:00,2026-04-09T22:11:34.030000,4772.17,4754.2,0.5,0,-1127536.64,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-09T21:45:00,2026-04-09T22:11:34.030000,4772.17,4754.2,0.5,0,-1127536.64,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-09T22:15:00,2026-04-09T23:09:44.819000,4752.25,4758.12,0.5,0,-368316.08,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-09T22:15:00,2026-04-09T23:09:44.819000,4752.25,4758.12,0.5,0,-368316.08,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-09T22:15:00,2026-04-09T23:09:44.819000,4752.25,4758.12,0.5,0,-368316.08,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-10T01:00:00,2026-04-10T05:18:43.088000,4758.41,4747.94,0.5,0,656945.39,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-10T01:00:00,2026-04-10T05:18:43.088000,4758.41,4747.94,0.5,0,656945.39,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-10T01:00:00,2026-04-10T05:18:43.088000,4758.41,4747.94,0.5,0,656945.39,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-13T00:45:00,2026-04-13T04:43:42.935000,4718.65,4722.27,0.5,0,227138.71,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-13T00:45:00,2026-04-13T04:43:42.935000,4718.65,4722.27,0.5,0,227138.71,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-13T00:45:00,2026-04-13T04:43:42.935000,4718.65,4722.27,0.5,0,227138.71,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-14T02:00:00,2026-04-14T02:46:50.849000,4759.82,4774.4,0.5,0,-914829.39,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-14T02:00:00,2026-04-14T02:46:50.849000,4759.82,4774.4,0.5,0,-914829.39,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-14T02:00:00,2026-04-14T02:46:50.849000,4759.82,4774.4,0.5,0,-914829.39,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-14T03:00:00,2026-04-14T03:23:30.791000,4782.46,4779.64,0.5,0,-176942.31,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-14T03:00:00,2026-04-14T03:23:30.791000,4782.46,4779.64,0.5,0,-176942.31,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-14T03:00:00,2026-04-14T03:23:30.791000,4782.46,4779.64,0.5,0,-176942.31,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-14T19:45:00,2026-04-14T20:33:38.759000,4842.71,4828.23,0.5,0,-908554.84,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-14T19:45:00,2026-04-14T20:33:38.759000,4842.71,4828.23,0.5,0,-908554.84,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-14T19:45:00,2026-04-14T20:33:38.759000,4842.71,4828.23,0.5,0,-908554.84,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-14T21:15:00,2026-04-14T21:30:00.219000,4850.57,4850.48,0.5,0,-5647.1,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-14T21:15:00,2026-04-14T21:30:00.219000,4850.57,4850.48,0.5,0,-5647.1,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-14T21:15:00,2026-04-14T21:30:00.219000,4850.57,4850.48,0.5,0,-5647.1,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-14T22:30:00,2026-04-15T04:59:42.385000,4834.49,4822.07,0.5,0,779299.11,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-14T22:30:00,2026-04-15T04:59:42.385000,4834.49,4822.07,0.5,0,779299.11,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-14T22:30:00,2026-04-15T04:59:42.385000,4834.49,4822.07,0.5,0,779299.11,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-15T20:45:00,2026-04-15T21:33:16.727000,4833.02,4821.41,0.5,0,-728475.26,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-15T20:45:00,2026-04-15T21:33:16.727000,4833.02,4821.41,0.5,0,-728475.26,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-15T20:45:00,2026-04-15T21:33:16.727000,4833.02,4821.41,0.5,0,-728475.26,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-15T23:15:00,2026-04-16T01:38:51.947000,4826.87,4825.14,0.5,0,-108549.71,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-15T23:15:00,2026-04-16T01:38:51.947000,4826.87,4825.14,0.5,0,-108549.71,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-15T23:15:00,2026-04-16T01:38:51.947000,4826.87,4825.14,0.5,0,-108549.71,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-16T03:00:00,2026-04-16T04:02:18.408000,4826.47,4815.83,0.5,0,-667612.12,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-16T03:00:00,2026-04-16T04:02:18.408000,4826.47,4815.83,0.5,0,-667612.12,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-16T03:00:00,2026-04-16T04:02:18.408000,4826.47,4815.83,0.5,0,-667612.12,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-16T18:30:00,2026-04-16T20:05:24.158000,4794.28,4785.92,0.5,1,-524552.38,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-16T18:30:00,2026-04-16T20:05:24.158000,4794.28,4785.92,0.5,1,-524552.38,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-16T18:30:00,2026-04-16T20:05:24.158000,4794.28,4785.92,0.5,1,-524552.38,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-16T20:45:00,2026-04-16T21:03:43.494000,4799.01,4788.66,0.5,0,-649415.93,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-16T20:45:00,2026-04-16T21:03:43.494000,4799.01,4788.66,0.5,0,-649415.93,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-16T20:45:00,2026-04-16T21:03:43.494000,4799.01,4788.66,0.5,0,-649415.93,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-16T21:15:00,2026-04-16T21:51:47.624000,4778.73,4783.81,0.5,0,-318747.14,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-16T21:15:00,2026-04-16T21:51:47.624000,4778.73,4783.81,0.5,0,-318747.14,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-16T21:15:00,2026-04-16T21:51:47.624000,4778.73,4783.81,0.5,0,-318747.14,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-16T23:15:00,2026-04-17T02:00:03.855000,4796.3,4792.88,0.5,0,-214589.61,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-16T23:15:00,2026-04-17T02:00:03.855000,4796.3,4792.88,0.5,0,-214589.61,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-16T23:15:00,2026-04-17T02:00:03.855000,4796.3,4792.88,0.5,0,-214589.61,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-19T21:15:00,2026-04-19T23:10:20.622000,4794.04,4790.74,0.5,0,-207060.15,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-19T21:15:00,2026-04-19T23:10:20.622000,4794.04,4790.74,0.5,0,-207060.15,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-19T21:15:00,2026-04-19T23:10:20.622000,4794.04,4790.74,0.5,0,-207060.15,2026-04
SHORT,F1,reverse,2026-04-19T23:15:00,2026-04-20T03:00:00,4791.49,4795.75,0.5,0,-267295.83,2026-04
SHORT,F2,reverse,2026-04-19T23:15:00,2026-04-20T03:00:00,4791.49,4795.75,0.5,0,-267295.83,2026-04
SHORT,F3,reverse,2026-04-19T23:15:00,2026-04-20T03:00:00,4791.49,4795.75,0.5,0,-267295.83,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-20T03:00:00,2026-04-20T03:58:35.922000,4795.75,4787.11,0.5,0,-542121.12,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-20T03:00:00,2026-04-20T03:58:35.922000,4795.75,4787.11,0.5,0,-542121.12,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-20T03:00:00,2026-04-20T03:58:35.922000,4795.75,4787.11,0.5,0,-542121.12,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-20T20:30:00,2026-04-21T03:45:36.433000,4819.63,4788.36,0.5,0,1962051.79,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-20T20:30:00,2026-04-21T03:45:36.433000,4819.63,4788.36,0.5,0,1962051.79,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-20T20:30:00,2026-04-21T03:45:36.433000,4819.63,4788.36,0.5,0,1962051.79,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-22T01:30:00,2026-04-22T04:14:37.794000,4766.5,4758.39,0.5,0,-508866.0,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-22T01:30:00,2026-04-22T04:14:37.794000,4766.5,4758.39,0.5,0,-508866.0,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-22T01:30:00,2026-04-22T04:14:37.794000,4766.5,4758.39,0.5,0,-508866.0,2026-04
LONG,F1,reverse,2026-04-22T05:15:00,2026-04-22T06:00:00,4760.94,4755.18,0.5,0,-361414.08,2026-04
LONG,F2,reverse,2026-04-22T05:15:00,2026-04-22T06:00:00,4760.94,4755.18,0.5,0,-361414.08,2026-04
LONG,F3,reverse,2026-04-22T05:15:00,2026-04-22T06:00:00,4760.94,4755.18,0.5,0,-361414.08,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-22T06:00:00,2026-04-22T06:35:21.624000,4755.18,4759.09,0.5,0,-245334.9,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-22T06:00:00,2026-04-22T06:35:21.624000,4755.18,4759.09,0.5,0,-245334.9,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-22T06:00:00,2026-04-22T06:35:21.624000,4755.18,4759.09,0.5,0,-245334.9,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-22T08:45:00,2026-04-22T09:37:42.621000,4746.65,4752.14,0.5,0,-344472.8,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-22T08:45:00,2026-04-22T09:37:42.621000,4746.65,4752.14,0.5,0,-344472.8,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-22T08:45:00,2026-04-22T09:37:42.621000,4746.65,4752.14,0.5,0,-344472.8,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-22T09:45:00,2026-04-22T10:05:25.031000,4755.72,4743.29,0.5,0,-779926.57,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-22T09:45:00,2026-04-22T10:05:25.031000,4755.72,4743.29,0.5,0,-779926.57,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-22T09:45:00,2026-04-22T10:05:25.031000,4755.72,4743.29,0.5,0,-779926.57,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-22T14:30:00,2026-04-22T14:48:23.714000,4730.13,4745.67,0.5,0,-975065.07,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-22T14:30:00,2026-04-22T14:48:23.714000,4730.13,4745.67,0.5,0,-975065.07,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-22T14:30:00,2026-04-22T14:48:23.714000,4730.13,4745.67,0.5,0,-975065.07,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-22T15:30:00,2026-04-22T18:29:15.260000,4744.86,4732.5,0.5,0,-775534.38,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-22T15:30:00,2026-04-22T18:29:15.260000,4744.86,4732.5,0.5,0,-775534.38,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-22T15:30:00,2026-04-22T18:29:15.260000,4744.86,4732.5,0.5,0,-775534.38,2026-04
SHORT,F1,EXIT_TRAIL,2026-04-22T20:15:00,2026-04-22T20:30:00,4699.22,4741.84,0.5,0,-2674213.21,2026-04
SHORT,F2,EXIT_TRAIL,2026-04-22T20:15:00,2026-04-22T20:30:00,4699.22,4741.84,0.5,0,-2674213.21,2026-04
SHORT,F3,EXIT_TRAIL,2026-04-22T20:15:00,2026-04-22T20:30:00,4699.22,4741.84,0.5,0,-2674213.21,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-22T20:30:00,2026-04-22T21:21:39.250000,4741.84,4732.53,0.5,0,-584160.61,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-22T20:30:00,2026-04-22T21:21:39.250000,4741.84,4732.53,0.5,0,-584160.61,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-22T20:30:00,2026-04-22T21:21:39.250000,4741.84,4732.53,0.5,0,-584160.61,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-22T22:00:00,2026-04-23T01:49:46.854000,4723.11,4710.6,0.5,0,784946.2,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-22T22:00:00,2026-04-23T01:49:46.854000,4723.11,4710.6,0.5,0,784946.2,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-22T22:00:00,2026-04-23T01:49:46.854000,4723.11,4710.6,0.5,0,784946.2,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-23T02:00:00,2026-04-23T03:24:26.576000,4713.93,4703.23,0.5,0,-671376.85,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-23T02:00:00,2026-04-23T03:24:26.576000,4713.93,4703.23,0.5,0,-671376.85,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-23T02:00:00,2026-04-23T03:24:26.576000,4713.93,4703.23,0.5,0,-671376.85,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-23T20:30:00,2026-04-23T21:32:10.941000,4705.8,4691.63,0.5,0,-889103.74,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-23T20:30:00,2026-04-23T21:32:10.941000,4705.8,4691.63,0.5,0,-889103.74,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-23T20:30:00,2026-04-23T21:32:10.941000,4705.8,4691.63,0.5,0,-889103.74,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-23T21:45:00,2026-04-24T00:49:22.939000,4690.7,4676.91,0.5,0,865260.44,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-23T21:45:00,2026-04-24T00:49:22.939000,4690.7,4676.91,0.5,0,865260.44,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-23T21:45:00,2026-04-24T00:49:22.939000,4690.7,4676.91,0.5,0,865260.44,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-24T02:30:00,2026-04-24T03:23:27.079000,4671.31,4684.65,0.5,0,-837024.97,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-24T02:30:00,2026-04-24T03:23:27.079000,4671.31,4684.65,0.5,0,-837024.97,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-24T02:30:00,2026-04-24T03:23:27.079000,4671.31,4684.65,0.5,0,-837024.97,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-26T18:30:00,2026-04-26T20:51:55.524000,4686.44,4686.21,0.5,1,14431.46,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-26T18:30:00,2026-04-26T20:51:55.524000,4686.44,4686.21,0.5,1,14431.46,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-26T18:30:00,2026-04-26T20:51:55.524000,4686.44,4686.21,0.5,1,14431.46,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-27T22:00:00,2026-04-27T22:16:45.476000,4670.52,4679.5,0.5,0,-563454.59,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-27T22:00:00,2026-04-27T22:16:45.476000,4670.52,4679.5,0.5,0,-563454.59,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-27T22:00:00,2026-04-27T22:16:45.476000,4670.52,4679.5,0.5,0,-563454.59,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-27T23:45:00,2026-04-28T02:07:32.523000,4671.75,4640.6,0.5,0,1954522.32,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-27T23:45:00,2026-04-28T02:07:32.523000,4671.75,4640.6,0.5,0,1954522.32,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-27T23:45:00,2026-04-28T02:07:32.523000,4671.75,4640.6,0.5,0,1954522.32,2026-04
LONG,F1,EXIT_SL_RAISED,2026-04-28T20:15:00,2026-04-28T21:01:02.223000,4607.76,4593.53,0.5,0,-892868.47,2026-04
LONG,F2,EXIT_SL_RAISED,2026-04-28T20:15:00,2026-04-28T21:01:02.223000,4607.76,4593.53,0.5,0,-892868.47,2026-04
LONG,F3,EXIT_SL_RAISED,2026-04-28T20:15:00,2026-04-28T21:01:02.223000,4607.76,4593.53,0.5,0,-892868.47,2026-04
SHORT,F1,EXIT_SL_RAISED,2026-04-28T21:15:00,2026-04-28T22:01:32.248000,4582.21,4595.68,0.5,0,-845181.89,2026-04
SHORT,F2,EXIT_SL_RAISED,2026-04-28T21:15:00,2026-04-28T22:01:32.248000,4582.21,4595.68,0.5,0,-845181.89,2026-04
SHORT,F3,EXIT_SL_RAISED,2026-04-28T21:15:00,2026-04-28T22:01:32.248000,4582.21,4595.68,0.5,0,-845181.89,2026-04
